,Date,User ID,Tweet Count,Tweet Location,Tweet,label
863,2023-04-04,2992304730.0,2892,"Makasar, Indonesia",semoga allah swt segera mencabut nyawa pejabat jahat amp rakus yg sdg berkuasa yg sdg berusaha menggagalkan pencalonan bang anies  baswedan jadi calon presiden pd pilpres via malaikat maut untuk diminta tanggung jawabnya dlm kubur,Negative
864,2023-04-04,199609723.0,2504,,asmara semakin jls peran semua lini utk jegal anies baswedan jd presiden semakin semangat masyarakat utk mendukung anies baswedan for presiden,Positive
869,2023-04-04,2992304730.0,2892,"Makasar, Indonesia",ya allah ya rabbana jagalah amp lindungilah bang anies  baswedan dari rencana jahat amp makar jahat olygarky cina kafir taipan komunis peking amp kaum penghianat bangsa dlm pilpres via kpu amp bawaslu yg berniat jahat amp curang amp takdirkanlah beliau jadi presiden kami th,Positive
874,2023-04-04,555668508.0,154,,anies inshaallah presiden ri amiinn yra itu aja bangbiar gak lupa,Positive
875,2023-04-04,113849880.0,21125,"Denpasar Selatan, Indonesia",salam sehat selalu pa anies mulai basmi semua buzzer dan cebong tukang adu domba rakyat bpk tidak perlu memelihara anjing peking utk menggonggong orang yg mengkritik bapak karena bapak memang punya kapasitas sbg seorang presiden tdk planga plongo,Positive
876,2023-04-04,114697372.0,35113,"DKI Jakarta, Indonesia",selamatkan partai demokrat yang ingin dirampas untuk menghentikan pencalonan anies baswedan pemilu presiden klik youtube tonton dan subscribe,Positive
882,2023-04-03,3158832157.0,1657,,mau mundur mau maju mau benar mau salah yang pasti anies baswedan presiden,Positive
888,2023-04-03,702091153.0,116,"Jakarta Timur, DKI Jakarta", lu mau ngomong ape kek segala oligarki ngerti oligarki ngga ampemulut berbusa gue tetap pilih anies baswedan presiden ri,Positive
889,2023-04-03,2360814355.0,587,Jakarta,pk ke mahkamah agung diajukan kepala staff presiden ksp moeldoko adalah upaya guna menggagalkan pencapresan anies baswedan di pilpres kenakalan bahar newcastle senin,Negative
897,2023-04-03,565546641.0,1487,,saat pak anies jd presiden nanti semoga rezim pak anies membersihkan bangsa ini dari bandit seperti si pemaksa formula  ini dan menjadikan mereka membusuk di penjara,Positive
904,2023-04-03,255866913.0,275514,"Palmerah, Jakarta",ketua umum partai demokrat agus harimurti yudhoyono atau ahy menilai ada upaya serius untuk menggagalkan pencalonan anies baswedan sebagai calon presiden pada pilpres,Negative
909,2023-04-03,114701543.0,2745,"Jakarta Capital Region, Indone",udh pas cocok prabowoganjar presiden survei presiden ri insya allah anies baswedan,Positive
916,2023-04-02,30617522.0,449092,"Jakarta, Indonesia",tembus ribu komentar unggahan ganjar soal mudik gratis full hujatan netizen fix anies yang bakal jadi presiden,Positive
927,2023-04-02,1660344097.0,2450,Dimana mana hatiku senang,pengamat komunikasi politik universitas gadjah mada ugm nyarwi ahmad mengatakan gubernur jawa barat ridwan kamil bisa jadi kuda hitam bakal wakil calon presiden mendampingi anies baswedan pada pemilu,Negative
929,2023-04-02,2438593970.0,192,"Semarang, Jawa Tengah",sudah om gpp fokus om pak anies jg sangat legowo kejadian saat itu dengan dalih protokoler presiden pak anies jg berkata dengan santai tak apa apa yg penting persija nya juara,Positive
933,2023-04-02,2421762716.0,10112,Indonesia,hari ini partai koalisi pemerintah mengumumkan prabowo subianto calon presiden amp airlangga hartarto wakil presiden di tahun sementara partai lain sepakat anies baswedan capres mereka tinggal pdip belum mengumumkan menurut anda siapa akhirnya calon pdip,Negative
935,2023-04-02,46693036.0,46804,,organisasi korps alumni himpunan mahasiswa islam kahmi provinsi sulawesi selatan masih melihat dan menunggu perkembangan berkaitan kontestasi pemilihan presiden dan wakil presiden pada februari namun kahmi sulsel menilai anies baswedan sudah,Positive
940,2023-04-02,2388920300.0,2754,Paris,pengamat komunikasi politik universitas gadjah mada ugm nyarwi ahmad mengatakan gubernur jawa barat ridwan kamil bisa jadi kuda hitam bakal wakil calon presiden mendampingi anies baswedan pada pemilu,Negative
944,2023-04-02,381617436.0,1135,,didu insya allah pak anies baswedan jadi presiden ri aamiin,Positive
956,2023-04-01,60877658.0,8406,"Ambon, Maluku, Indonesia",madin tweet iya bener juga kalo allah swt menghendaki anies jd presiden kita bisa apa,Positive
970,2023-04-01,3699125119.0,1619,,asmara cebong pd berkeliaran cari makan pa anies presiden di,Positive
976,2023-04-01,30617522.0,449092,"Jakarta, Indonesia",posting mudik gratis untuk masyarakat netizen udah gak respect sama ganjar fix ini pak anies baswedan bakal jadi presiden,Positive
977,2023-04-01,222015986.0,21714,BaLi Indonesia,sabar wananies bakal jadi presiden ke nanti,Positive
979,2023-04-01,1196651028.0,2063,Medan - Tanggerang,anies presiden,Positive
989,2023-03-31,3277399364.0,39996,,tiga pendeta ini nyatakan siap mendukung anies jadi presiden di,Positive
1003,2023-03-31,3319260420.0,224146,Indonesia,ganjar posting mudik gratis warganet sudah gak respect fix ini pak anies baswedan bakal jadi presiden,Negative
1008,2023-03-31,279899103.0,5264,Alquds.Palestine,keren pak mantap anies presiden,Positive
1010,2023-03-31,356193465.0,4348,Semarang,klo gw punya prinsip presiden asal bukan anies dah gt aja,Negative
1019,2023-03-31,125689419.0,18771,Jakarta-Indonesia,samosir emang udh saatnya pak anies jd presiden jawaban yg bagus sekali tanpa emosi dan masuk akal,Positive
1023,2023-03-31,2646291884.0,29292,Jd pemimpin yg amanah.,lupa kl itu cari pemimpin yg benar dan berani itu karakter orang munafik yg suka cari aman kayak nasdem bayangin kl indonesia di perangi negara lainjgn anies ama nasdem lari kaya pengecutmasih mending presiden ukraina pemberani yg katanya pelawak,Positive
1033,2023-03-30,3222496663.0,29748,Dalam jangkauan google map,kereen euy kata kata mutiara nya sama kaya pendukung yohanies lanjutkan semoga anies jadi presiden ke,Positive
1038,2023-03-30,227679821.0,13338,,ganjar pro palestina jelas ganjar sangat islami mari para geng kita pilih ganjar jadi presiden karena bela palestina dengan tegas anies aja mingkem masalah israel mau tanding di indonesia ini ganjar tegas lantang membela palestina,Positive
1039,2023-03-30,922666416.0,10685,,bravo anies baswedan the real presiden republik indonesia is the best,Positive
1040,2023-03-30,922666416.0,10685,,bravo anies baswedan the real presiden republik indonesia is the best,Positive
1042,2023-03-30,1355970722.0,1223,"DKI Jakarta, Indonesia",anies dan ganjar calon presiden palestina calon presiden indonesia pak prabowo,Positive
1047,2023-03-30,466723076.0,3861,jakarta indonesia,iye gw jg dukung anies jd presiden ke bc before century om bieb,Positive
1048,2023-03-30,2833745060.0,19577,"Jakarta, Indonesia",sajak pak jadi presiden timnas palestina sj lah lebih cocok klo anies jg presiden yaman sj keduanya kelaut sj di,Negative
1052,2023-03-30,558873806.0,4013,Cilegon Banten,isback aamiin yaa rabb semoga allah swt memberi kemudahan kpd pak anies  dan ibu khofifah ip utk mnjd presiden dan wapres ri,Positive
1056,2023-03-30,491836420.0,207,,tercium hasrat anies untuk mengembalikan eksistensi fpi dan hti ketika dirinya berhasil jadi presiden pada pemilu,Positive
1060,2023-03-30,567132989.0,74327,,lele masih banyak kasus kanjuruhn yg terburuk terbaik batu jis jaman aniesbaswedan semoga indonesia makin maju presiden anies sbg langkah bener dan bagus,Positive
1064,2023-03-30,58179462.0,37860,Indonesia,ichsan tetap pokoknya anies for presiden lanjutkan bung,Negative
1066,2023-03-29,281501402.0,671,Sic Mundus Creatus Est,selamat kepada anies baswedan yang sudah pasti terpilih menjadi presiden indonesia,Positive
1071,2023-03-29,3176888358.0,4655,,kejauhan kalo ke terlalu mpean bib kalo saya pasti pilih anies sebage presiden tahun ,Positive
1074,2023-03-29,55200751.0,46698,,maap dengan inih ane mengalihkan dukungan kepada pak anies untuk presiden ri ke silahkan klo kgak sepaket,Positive
1075,2023-03-29,1746494863.0,246177,Kota Pahlawan Suroboyoð²ð¨,bener jare koncoku mbiyen pak ganjar apik wonge tapi belum pantes jadi presiden indonesia untuk menggantikan pak jokowi dan lebih awal ketahuanmasih banyak yang lainnyaanies gak masok dakuh pastikan golputtoh siapapun presidenya gak ngaruh sama kehidupanku,Positive
1076,2023-03-29,46693036.0,46804,,dpp partai demokrat menegaskan bahwa menyangkut persoalan calon wakil presiden cawapres pendamping anies baswedan pada pertarungan pemilihan presiden pilpres sudah jelas yakni seperti yang sudah ada di kesepakatan dalam koalisi untuk urusan,Positive
1082,2023-03-29,175618786.0,780,Jakarta,lah anies bukan kepala daerah lg yg ada hubungannya dgn rencana lokasi peratandingan gub bali gub jateng itu wajar masih jabat rupanya denny masih berharap anies jd pemimpin di negeri ini biar bisa di buli doain semoga anies presiden jd loe bisa tiap hari buli anies,Negative
1084,2023-03-29,306615832.0,7501,,bismillah bersama nu mari bersatu menuju indonesia maju damai adil dan makmur anies presiden ri,Positive
1085,2023-03-29,30617522.0,449092,"Jakarta, Indonesia",batal dukung jadi presiden dokter tifa sarankan anies bikin partai dulu berjuang dari nol biar tidak didikte,Positive
1089,2023-03-29,1575046236.0,3632,Indonesia ,tidak cocok brother itu semua tidak benar versi pola fikir cebong dongok pekok goblok jorok borok ngorok begok banget,Negative
1093,2023-03-29,714641761.0,594,"Serang, Indonesia",berterimakasih karna dngn adanya vidio ini menambah jelas klo pa anies adalah orang yg jelas asal usul nya alhmdllh dr keturunan orang baik cocok gantikan presiden yg sekarang nanti thn pa anies presidennya,Positive
1094,2023-03-29,714641761.0,594,"Serang, Indonesia",kita mesti bersukur dan berterimakasih karna dngn adanya vidio ini menambah jelas klo pa anies adalah orang yg jelas asal usul nya alhmdllh dr keturunan orang baik cocok gantikan presiden yg sekarang nanti thn pa anies presidennya,Positive
1095,2023-03-29,428008436.0,1216,,insya allah pak anies baswedan presiden ri,Positive
1098,2023-03-29,428008436.0,1216,,insya allah pak anies presiden ri,Positive
1110,2023-03-29,2395349646.0,10204,,saya mendukung pak presiden dan pak tetap melanjutkan keren nya di mentri pertahanan membantu pak anies,Positive
1111,2023-03-29,72021906.0,1508,"Jakarta, Indonesia",saya akan dukung anies baswedan utk presiden ri untuk menyelamatkan bangsa  negara,Positive
1118,2023-03-29,170910973.0,10547,Bali,kutukan ahok ga mempan ke anies karena aniesnya jadi presiden,Negative
1123,2023-03-29,97204202.0,34232,,yah sudahkita dukung anies baswedanlah kalo memang gp dianggap blunder dan bukan pilihan jokowi lagi hidup anies baswedan presiden pilihan semua warga indonesia ayo yang cinta nkri kita pilih anies baswedan dalam pilpres nanti tetap semangat,Positive
1124,2023-03-29,97204202.0,34232,,yah sudahkita dukung anies baswedanlah kalo memang gp dianggap blunder dan bukan pilihan jokowi lagi hidup anies baswedan presiden pilihan semua warga indonesia ayo yang cinta nkri kita pilih anies baswedan dalam pilpres nanti tetap semangat,Positive
1125,2023-03-29,97204202.0,34232,,tweet yah sudahkita dukung anies baswedanlah kalo memang gp dianggap blunder dan bukan pilihan jokowi lagi hidup anies baswedan presiden pilihan semua warga indonesia ayo yang cinta nkri kita pilih anies baswedan dalam pilpres nanti tetap semangat,Positive
1130,2023-03-29,384190172.0,660,,dukungan untuk mas terus mengalir kali ini pengemudi ojek online mendukung beliau mnjd presiden ri sukses mas anies di jkt utk indonesia sir relawan pemilugembira,Positive
1131,2023-03-29,567132989.0,74327,,udah gak usah main drama gak usah sokan fifa fivo ganti partai no pdx ganti presiden yes anies,Negative
1133,2023-03-29,2591068009.0,1145,Bogor,waras hidup anies for presiden ri,Negative
1136,2023-03-29,141001653.0,18455,bumi Allah,new ahoker dan cebong sdh gak punya senjata mau pake cara apalagi kebingungan selain fitnah dan bikin narasi hoax terima aja bong anies itu next presiden,Negative
1141,2023-03-28,61148252.0,11089,Indonesia,pendapat saya yg bbrp kali saya twit anies paling pas utk jadi presiden di tengah ancaman perang dunia iii yg berpotensi meluas ke asia pasifik tetapi melihat foto ini saya miris saya cek ombak dg komen yg masuk,Negative
1142,2023-03-28,298356051.0,118,,semoga anies menjadi presiden indonesia salam takzim kami kepada para ulama,Positive
1144,2023-03-28,316893403.0,3622,indonesia,terus yg membuat ngurusin keluarga pak anies for presiden untungnya apa ngaca bosss,Positive
1146,2023-03-28,2656661509.0,1210,"Warsaw, Poland",wkwkwkwklhahanies gubernur bukanpresiden juga masih ngapain ikut campur kegoblokan ganjar cs selamat nyungsep ganjarhahahaa,Positive
1151,2023-03-28,756374106.0,6640,,asmara anies didu saewad idha sir,Positive
1152,2023-03-28,198888246.0,6515,Indonesia,faktanya anies presiden,Negative
1157,2023-03-28,198388874.0,10202,"Kendal, Jawa Tengah, Indonesia",yowis presiden biar pak anies sajadaripada tanggung,Negative
1165,2023-03-28,174626856.0,8985,Jakarta City,pergerakan aktivis nahdliyin nusantara for anies president silaturahim dg presiden pks ahmad yg didampingi oleh ketua dewan syariah dpp pks kh muslih abdul karim dan para petinggi dpp pks,Positive
1174,2023-03-28,306615832.0,7501,,masya alloh dari sini integritas seorang anies baswedan berasal semangat lawan oligarki selamatkan indonesia anies presiden ri,Positive
1180,2023-03-28,86311144.0,8204,, sabar amat sih om mau anies jadi pejabat presiden sabar jangan kudeta,Positive
1183,2023-03-28,18129942.0,1161356,Indonesia,pks gubernur jawa timur khofifah indar parawansa punya tiga kekuatan sebagai pendamping anies baswedan dalam pemiilhan presiden,Negative
1184,2023-03-28,3318230576.0,848,,perkataan alm gusdur bakal terbukti bpk prabowo presiden ri bersama dg ibu puan maharani wakil presiden ri lupakan ganjar amp anies,Negative
1185,2023-03-28,2558197662.0,17504,,sosok pak presiden ri warga solo pun memberikan komentar seperti apa sosok pak anies,Negative
1198,2023-03-28,111813142.0,30144,Negari ngalengko,chotimah kalau saat ini ada keturunan arab yaman jadi penasehat presiden maka ada keturunan arab yaman jadi presiden yaitu anies baswedan,Negative
1199,2023-03-28,111813142.0,30144,Negari ngalengko,kalau saat ini ada keturunan arab yaman jadi penasehat presiden maka ada keturunan arab yaman jadi presiden yaitu anies baswedan,Negative
1200,2023-03-28,3706597332.0,4995,,pkb gadang cak imin presiden wakilnya bisa prabowo subianto atau anies,Negative
1201,2023-03-28,3672513812.0,2030,,pkb gadang cak imin presiden wakilnya bisa prabowo subianto atau anies,Negative
1214,2023-03-27,223476605.0,354432,Jl Jend Sudirman 52 Yogyakarta,sinyal presiden pks setujui sandiaga uno jadi pasangan anies baswedan di pilpres,Positive
1226,2023-03-27,485856546.0,3148,,idha anies presiden ri,Negative
1227,2023-03-27,80559922.0,77897,In her dream...,anies selalu diwanti bawaslu meskipun gak ada aturan kpu yang dilanggar karena anies belum ditetapkan sebagai calon presiden oleh kpu sedangkan pdip udah ditetapkan sebagai partai peserta pemilu bawaslu mustinya lebih tegas terhadap pembagian amplop berlogo pdip,Negative
1229,2023-03-27,306615832.0,7501,,yuk bersama berjuang selamatkan rakyat anies presiden ri,Positive
1231,2023-03-27,235931838.0,256960,"Jakarta Pusat, DKI Jakarta",waduh bisa ngamuk neh kader seperti pdhl baru saja teken kontrak koalisi presiden pks buka peluang duet maut aniessandi di pilpres,Positive
1233,2023-03-27,255866913.0,275514,"Palmerah, Jakarta",dinamika politik terkait pencalonan presiden dan wakil presiden menjelang kontestasi pilpres sangat dinamis koalisi perubahan untuk persatuan misalnya memberi ruang luas kepada anies baswedan,Positive
1252,2023-03-27,306615832.0,7501,,mari bersama lawan oligarki selamatkan indonesia anies presiden ri,Positive
1255,2023-03-27,306615832.0,7501,,mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive
1267,2023-03-27,256437759.0,13014,Indonesia,yaudah tunggu aja anies jadi presiden ke,Positive
1268,2023-03-27,493317568.0,45079,Istana,jalan tengahnya israel tetep maen rakyat nonton israel maen sambil bentangin spanduk anies presiden ri insya allah setelah pildun israel langsung narik pasukan dari jalur gaza,Positive
1273,2023-03-26,2597366544.0,1772,,samosir kebencian berlebihan menutup hati dan pikiran sehatinsyallah pak anies presiden ri,Negative
1276,2023-03-26,20016144.0,11368,,koalisi odongodong menyingkirkan ketum pd si bocil presiden pks buka peluang duet maut aniessandi di pilpres,Positive
