Unnamed: 0, Date, Created, User ID, Followers, Following, Tweet Count, TweetLocation,Text,label
136, 2023-04-14 11:36:10+00:00, 2013-12-18 10:18:54+00:00,2251776169,418,1458,38," East Kalimantan, Indonesia",the majority of javanese muslims chose ganjar pranowo as presidential candidate,Positive
137, 2023-04-14 11:35:56+00:00, 2013-12-18 10:18:54+00:00,2251776169,418,1458,38," East Kalimantan, Indonesia","cool, mr gangar facilitates tens of thousands of travelers",Positive
138, 2023-04-14 11:35:49+00:00, 2013-12-18 10:18:54+00:00,2251776169,418,1458,38," East Kalimantan, Indonesia",it's extraordinary that mr gangar provides incentives for the welfare of religious teachers,Positive
139, 2023-04-14 09:46:15+00:00, 2022-12-26 13:43:24+00:00,1.61E+18,125,593,395, DKI Jakarta,"cent, please pray for mr ganjar pranowo to be elected by the people as president, not anies baswedan, i understand",Positive
140, 2023-04-14 09:05:04+00:00, 2009-10-02 08:23:26+00:00,79130206,68356,0,935764, Indonesia,fishermen on the madasari coast agreed to support pranowo's candidacy for president,Positive
141, 2023-04-14 08:44:51+00:00, 2009-10-02 08:23:26+00:00,79130206,68356,0,935764, Indonesia,fishermen on the madasari coast agreed to support pranowo's candidacy for president,Positive
142, 2023-04-14 08:34:37+00:00, 2022-01-25 10:27:50+00:00,1.49E+18,85,124,15416," South Jakarta, DKI Jakarta",indonesian survey center isc senior researcher chairul ansari reveals four reasons why prabowo subianto is superior to ganjar pranowo and anies baswedan in the presidential candidate market survey for the upcoming election. prabowo subianto,Positive
143, 2023-04-14 08:00:03+00:00, 2022-09-15 01:36:08+00:00,1.57E+18,549,648,744, Depok,people are ready to support pak gangar to become president of indonesia in the year bts is back consonan langit paras bima bts new song yudo sumbar china baekhyun apbn exoclockexofanmeeting chanyeol junmyeon na jaemin thank you,Positive
144, 2023-04-14 07:59:50+00:00, 2022-07-28 23:43:46+00:00,1.55E+18,33,18,366,,mak ganjar north sumatra shares kindness,Positive
145, 2023-04-14 07:52:01+00:00, 2023-01-15 07:59:03+00:00,1.61E+18,144,320,430, Indonesia,"the people are still in one command, hoping for rewards to become president, yudo oshi paras switch chapter consonant langit leg apbn bima",Positive
146, 2023-04-14 07:25:34+00:00, 2022-07-28 23:43:46+00:00,1.55E+18,33,18,366,,"mak ganjar, north sumatra, stays in touch with the local community while working together to harvest the chili harvest",Positive
147, 2023-04-14 07:16:31+00:00, 2023-01-09 10:30:28+00:00,1.61E+18,2,2,60,,,Negative
148, 2023-04-14 07:15:47+00:00, 2023-01-09 10:30:28+00:00,1.61E+18,2,2,60,,,Negative
149, 2023-04-14 07:01:30+00:00,2023-01-18 13:28:12+00:00,1.62E+18,47,75,13591, San Andreas,the latest survey regarding the presidential candidate market for the election conducted by the indonesian survey center isc found that prabowo subianto was ahead of ganjar pranowo and anies baswed and prabowo subianto,Negative
150, 2023-04-14 06:46:13+00:00, 2022-05-11 08:04:50+00:00,1.52E+18,51,31,893," DKI Jakarta, Indonesia","so that the activity is more useful, it includes training with mum gangar. follow us for other information. dm us",Negative
151, 2023-04-14 06:36:50+00:00, 2020-12-25 04:29:31+00:00,1.34E+18,98,20,1151," DKI Jakarta, Indonesia",chotimah ganjar pranowo for president of indonesia,Positive
152, 2023-04-14 06:19:08+00:00, 2012-03-09 04:16:01+00:00,519169110,349,153,14558,,"it's amazing, mr gangar pranowo really pays attention to the little people consistently, hopefully one day he will be the president of the republic of indonesia in the next year, amen, amen, amen, robbal alamin",Positive
153, 2023-04-14 05:25:35+00:00, 2022-06-27 14:13:32+00:00,1.54E+18,11,78,737,,"ganjar pranowo is believed to be a gift from allah swt to the indonesian nation as jokowi's successor as president. if allah has willed, no obstacles will be able to stop him, amen.",Positive
154, 2023-04-14 05:25:35+00:00, 2022-06-27 14:13:32+00:00,1.54E+18,11,78,737,,"god willing, reward will be a gift from allah swt for the indonesian nation as the successor to jokowi, president of the republic of indonesia",Positive
155, 2023-04-14 05:23:00+00:00, 2023-02-08 17:56:00+00:00,1.62E+18,50,61,12916,,"in the last few months compared to two candidates who are predicted to become presidential candidates in the presidential election, ganjar pranowo and anies baswedan prabowo subianto",Positive
156, 2023-04-14 05:13:05+00:00, 2022-07-27 14:50:43+00:00,1.55E+18,46,34,190,,,Negative
157, 2023-04-14 05:11:45+00:00, 2015-08-04 12:42:46+00:00,3306055003,156,273,13730, San Andreas,the latest survey regarding the presidential candidate market for the election conducted by the indonesian survey center isc found that prabowo subianto was ahead of ganjar pranowo and anies baswed and prabowo subianto,Positive
158, 2023-04-14 05:11:03+00:00, 2022-04-07 16:48:29+00:00,1.51E+18,171,612,1360,,who is most worthy to be president of the republic of indonesia for the period of anies rasyid baswedan prabowo subianto ganjar pranowo total votes cast your vote click the link please forward to the group and your friends ok?,Negative
159, 2023-04-14 03:42:47+00:00, 2022-07-16 13:06:55+00:00,1.55E+18,54,92,232,,mak ganjar sumsel's canvasing activity shares goodness,Positive
160, 2023-04-14 03:35:04+00:00, 2021-02-03 14:24:44+00:00,1.36E+18,236,324,40,,reward for president,Positive
161, 2023-04-14 03:29:54+00:00, 2022-03-19 11:06:12+00:00,1.51E+18,455,1012,552,,ganjar pranowo president of west sumatra yati de gea china yudo laylatul qadar morning morninggg emyu apbn nabi yes yes yes knsonan langit,Positive
162, 2023-04-14 02:27:32+00:00, 2022-08-01 18:59:57+00:00,1.55E+18,226,361,333," East Nusa Tenggara, Indonesia",i'll reward you,Negative
163, 2023-04-14 02:25:03+00:00, 2022-08-01 18:59:57+00:00,1.55E+18,226,361,333," East Nusa Tenggara, Indonesia",the scorching heat of the day plus my very busy activities suddenly reminded me of mr.'s smile and my soul became enthusiastic again,Positive
164, 2023-04-14 02:05:20+00:00, 2022-09-27 13:24:03+00:00,1.57E+18,25,21,112," Jambi, Indonesia",door to door on jl pelabuhan talang duku rt desa muara kumpeh kec kumpeh ulu muaro regency jambi jambi province,Negative
165, 2023-04-14 01:23:29+00:00, 2021-11-18 16:17:09+00:00,1.46E+18,315,527,8527," Madura, East Java",tretan ganjar in sampang held a declaration of support for ganjar pranowo to run for president in via,Positive
166, 2023-04-14 00:00:00+00:00, 2020-03-28 07:37:49+00:00,1.24E+18,80430,185,48456, Indonesia,residents report reward volunteers distributing t-shirts and wallets reward the president,Positive
167, 2023-04-13 23:35:00+00:00, 2012-02-27 16:20:41+00:00,506059176,24117,15266,95624, ???? Pancasila,"as governor, gangar makes his citizens who have migrated happy and can return home together. what if he were the right president to choose reward?",Positive
168, 2023-04-13 23:06:35+00:00, 2016-05-28 16:50:39+00:00,7.37E+17,2358,3001,13665, Indonesia,"support for central java governor ganjar pranowo as president of the republic of indonesia continues to arrive. this time, a volunteer organ supporting ganjar was declared in surabaya, east java, his name is ganjar pranowo link gp link",Positive
169, 2023-04-13 21:30:54+00:00, 2022-09-04 11:25:43+00:00,1.57E+18,546,624,77, Indonesia,ganjar's electability is always superior to becoming a presidential candidate,Positive
170, 2023-04-13 17:22:06+00:00, 2023-01-18 10:14:10+00:00,1.62E+18,0,7,97,,"fellow party supporters are fed up with the behavior of pdip politicians, how is the president not ashamed of koster gangar's behavior yesterday? in the end, the election was canceled. this time, we won't vote for pdip.",Positive
171, 2023-04-13 15:32:13+00:00, 2019-12-30 11:25:55+00:00,1.21E+18,124,252,509," Purbalingga, Indonesia",the president predicts that prabowo will definitely be punished by anies,Negative
172, 2023-04-13 14:50:45+00:00, 2013-12-18 10:18:54+00:00,2251776169,418,1458,38," East Kalimantan, Indonesia","that's great, mr. gangar, giving me a free homecoming bus",Positive
173, 2023-04-13 14:50:26+00:00, 2013-12-18 10:18:54+00:00,2251776169,418,1458,38," East Kalimantan, Indonesia",pak gangar is becoming an increasingly extraordinary figure who cares about his people,Positive
174, 2023-04-13 14:50:08+00:00, 2013-12-18 10:18:54+00:00,2251776169,418,1458,38," East Kalimantan, Indonesia",pak gangar's electability is unbeatable in central java and east java,Positive
175, 2023-04-13 14:21:33+00:00, 2022-07-15 14:13:19+00:00,1.55E+18,4,16,189,,"visitation at mt alkhair, palembang city, thursday",Negative
176, 2023-04-13 14:02:54+00:00, 2013-02-27 08:32:59+00:00,1223962489,6088,216,13189,,"wow, gato, i always support you. keep doing good to your fellow presidents",Positive
177, 2023-04-13 13:29:25+00:00, 2022-08-30 01:02:48+00:00,1.56E+18,740,824,3383,,"ganjar pranowo for president is great, mr ganjar",Positive
178, 2023-04-13 13:27:17+00:00, 2022-01-08 10:12:37+00:00,1.48E+18,194,210,14319,,"ganjar pranowo accompanied president joko widodo on a visit to a number of traditional markets in central java. the visit was to check prices and stock of basic necessities ahead of eid. during ganjar's visit, jokowi greeted the public and traders",Positive
179, 2023-04-13 12:56:38+00:00, 2022-09-13 06:00:51+00:00,1.57E+18,54,87,791," Maluku, Indonesia",continue mr ganjar pranowo for president,Positive
180, 2023-04-13 12:44:59+00:00, 2022-12-10 07:18:48+00:00,1.60E+18,30,74,430, Konoha,"the people are still in one command, hoping for rewards to become president of odgj spyair bpkb pak prabowo beauty is me wkeyaki fes depok city",Positive
181, 2023-04-13 12:18:16+00:00, 2015-06-13 13:37:35+00:00,3244241894,12892,13828,58613," Gambier, Indonesia","cent is worthy and worthy of being a replacement, sir",Negative
182, 2023-04-13 12:02:11+00:00, 2022-04-14 15:44:47+00:00,1.51E+18,17,13,214,,reciting the koran and breaking the fast and praying together for the president,Positive
183, 2023-04-13 11:18:30+00:00, 2022-10-20 23:28:30+00:00,1.58E+18,1,29,20,,full support for mr ganjar pranowo to run for president,Positive
184, 2023-04-13 11:18:27+00:00, 2022-10-20 23:28:30+00:00,1.58E+18,1,29,20,,full support for mr ganjar pranowo to run for president,Positive
185, 2023-04-13 11:18:24+00:00, 2022-10-20 23:28:30+00:00,1.58E+18,1,29,20,,full support for mr ganjar pranowo to run for president,Positive
186, 2023-04-13 11:18:21+00:00, 2022-10-20 23:28:30+00:00,1.58E+18,1,29,20,,full support for mr ganjar pranowo to run for president,Positive
187, 2023-04-13 11:18:18+00:00, 2022-10-20 23:28:30+00:00,1.58E+18,1,29,20,,full support for mr ganjar pranowo to run for president,Positive
188, 2023-04-13 10:04:31+00:00, 2023-01-09 10:30:28+00:00,1.61E+18,2,2,60,,,Negative
189, 2023-04-13 09:22:33+00:00, 2023-01-15 13:16:54+00:00,1.61E+18,55,94,15565,,"tend to provide support for prabowo subianto and reward pranowo as a presidential candidate for the presidential election, prabowo subianto",Negative
190, 2023-04-13 08:53:16+00:00, 2023-02-09 12:29:16+00:00,1.62E+18,85,108,12804,,"in the last few months compared to two candidates who are predicted to become presidential candidates in the presidential election, ganjar pranowo and anies baswedan prabowo subianto",Positive
191, 2023-04-13 08:48:19+00:00, 2022-08-01 18:59:57+00:00,1.55E+18,226,361,333," East Nusa Tenggara, Indonesia",emakemak ntt to reward president pranowo,Positive
192,2023-04-13 08:09:36+00:00, 2022-07-26 16:40:46+00:00,1.55E+18,18,29,54, Central Java,sdg central java establishes a friendly relationship with the mothers of the muslim women's taklim assembly in temanggung pranowo district,Positive
193, 2023-04-13 07:59:29+00:00, 2023-02-09 04:41:16+00:00,1.62E+18,55,60,12050,,"in a survey regarding presidential candidates for the general election, senior researcher from the indonesian survey center isc chairul ansari presented four reasons why prabowo subianto has an advantage over ganjar pranowo and anies baswedan",Negative
194, 2023-04-13 07:52:15+00:00, 2022-01-24 04:33:59+00:00,1.49E+18,17,680,66,,"pranowo's reward for entering to become president, ibu mega, don't leave the reward or regret it",Positive
195, 2023-04-13 07:45:43+00:00, 2022-08-31 15:25:49+00:00,1.57E+18,4,273,245,,"presidential election reward mahfud md prabowo eric thohir aniesandika perkasa, this is just the same as strong, we still choose prabowoeric thohir, gusdur said, it's time for the old prabowo to become president and president jokowi's support is also",Positive
196, 2023-04-13 07:26:19+00:00, 2022-07-16 13:06:55+00:00,1.55E+18,54,92,232,,mak ganjar sumsel's canvasing activity shares goodness in the banyuasin area,Positive
197, 2023-04-13 07:21:42+00:00, 2022-09-27 13:24:03+00:00,1.57E+18,25,21,112," Jambi, Indonesia","sharing kindness on jl pelabuhan talang duku, rt, muara kumpeh village, kumpeh ulu district, muaro jambi district, jambi province. i hope that what the volunteer team gives will be useful, amen, ya allah",Positive
198, 2023-04-13 07:14:47+00:00, 2023-02-09 04:19:59+00:00,1.62E+18,79,92,12136,,"in a survey regarding presidential candidates for the general election, senior researcher from the indonesian survey center isc chairul ansari presented four reasons why prabowo subianto has an advantage over ganjar pranowo and anies baswedan",Negative
199, 2023-04-13 07:09:17+00:00, 2010-03-01 09:56:53+00:00,118646322,1150176,62,1457677," Jakarta, Indonesia",fx hadi rudyatmo is ready to clarify and report to the press council regarding the statement regarding the reward for pranowo running as a presidential candidate,Negative
200, 2023-04-13 07:07:52+00:00, 2023-02-03 05:27:04+00:00,1.62E+18,52,103,12938,,indonesian survey center isc senior researcher chairul ansari reveals four reasons why prabowo subianto is superior to ganjar pranowo and anies baswedan in the presidential candidate market survey for the upcoming election. prabowo subianto,Negative
