,Date,User ID,Tweet Count,Tweet Location,Tweet,label,"('label', 'Tweet')"
173,2023-04-13,1.62e+18,12938,,peneliti senior indonesia survey center isc chairul ansari mengungkapkan empat alasan prabowo subianto lebih unggul dari ganjar pranowo dan anies baswedan dalam survei bursa calon presiden untuk pemilu mendatang prabowo subianto,Negative,Negative
174,2023-04-13,1.49e+18,12834,Lebak provinsi Banten   ,gmna mau jadi presiden deklarasi aj belum sungut doang ngabocot eweh bukti ngimpi doang dia gasss pooollll untuk perubahan anies for presiden cebong sm buzzerrp udh dapetin receh belon tuh,Positive,Positive
175,2023-04-13,1.62e+18,12136,,di sisi lain hasil survei lembaga survei indonesia lsi juga menunjukkan elektabilitas antara tiga calon presiden capres potensial di pemilu yaitu ganjar pranowo prabowo subianto dan anies baswedan sama kuat prabowo subianto,Positive,Positive
176,2023-04-13,1.49e+18,12834,Lebak provinsi Banten   ,mending pilih yang sdh pasti anies baswedan for presiden tv,Negative,Negative
177,2023-04-13,1.49e+18,12834,Lebak provinsi Banten   ,dan saya berpesan agar nanti pilih anies baswedan for presiden kan semakin mantap,Positive,Positive
178,2023-04-13,1.62e+18,12938,,dalam beberapa bulan terakhir dibandingkan dua kandidat yang digadanggadang bakal menjadi calon presiden pada pilpres ganjar pranowo dan anies baswedan prabowo subianto,Negative,Negative
179,2023-04-13,1.62e+18,13816,,dibandingkan dua kandidat yang digadanggadang bakal menjadi calon presiden pada pilpres ganjar pranowo dan anies baswedan prabowo subianto,Negative,Negative
180,2023-04-13,1.18e+18,4022,,dan saya sangat yakin anies jadi presiden ke,Positive,Positive
181,2023-04-13,1.62e+18,12884,,peneliti senior indonesia survey center isc chairul ansari mengungkapkan empat alasan prabowo subianto lebih unggul dari ganjar pranowo dan anies baswedan dalam survei bursa calon presiden untuk pemilu mendatang prabowo subianto,Negative,Negative
182,2023-04-13,1.62e+18,12884,,dibandingkan dua kandidat yang digadanggadang bakal menjadi calon presiden pada pilpres ganjar pranowo dan anies baswedan prabowo subianto,Negative,Negative
183,2023-04-13,634227637.0,5297,"Jawa Barat, Indonesia",koruptor menyebar,Negative,Negative
184,2023-04-13,1.61e+18,14860,,viva politik peneliti senior indonesia survey center isc chairul ansari memaparkan empat alasan prabowo subianto unggul dari ganjar pranowo dan anies baswedan dalam survei bursa calon presiden untuk pemilu,Negative,Negative
185,2023-04-13,1.62e+18,2553,,anies presidenlihat video asad mahrizal,Positive,Positive
186,2023-04-13,1.64e+18,19,,sebagus apapun hasil kerjamu dimata si pembenci tetaplah jelek aniesbaswedan aniesbaswedan,Positive,Positive
187,2023-04-13,1.49e+18,1383,,siti nurmarkesi adalah tokoh golkar yang juga bupati kabupaten kendal jawa tengah tahun perjuangkan mas presiden di jawa tengah,Positive,Positive
188,2023-04-13,1.46e+18,295,,jgn curhat dong ah kita doakan anies jd presiden,Positive,Positive
189,2023-04-13,509652077.0,16062,MAKASSAR,andai pak sandi ini ga nerima pinangan jd cawapres dan tetap jd wagub bs jd gubernur dki andai anies yg kepilih jd presiden bs jd cawapres anies bs jd presiden,Positive,Positive
190,2023-04-13,3158832157.0,1657,,chotimah ri buzzerp recehan makin panik dan ketakutan anies baswedan presiden ri,Positive,Positive
191,2023-04-13,3158832157.0,1657,,sudah hilang akal buzzerp recehan untuk memfitnah anies baswedan presiden,Positive,Positive
192,2023-04-13,1.14e+18,10843,,bidik firli jangan sampai lolos lihat video anies presiden,Positive,Positive
193,2023-04-13,1.08e+18,1866,,faktanya dalam video tidak ada pembahasan terkait wakil presiden maruf amin dan raja salman arab saudi dukung anies di pilpres gambar thumbnail merupakan hasil editan dari beberapa gambar yang berbeda selengkapnya di,Positive,Positive
194,2023-04-13,1.08e+18,1866,,sebuah kanal youtube bernama suasana politik indonesia mengunggah video berdurasi menit dengan judul dukungan anies meroketbangbangraja slaman amp wakil presiden dukung sukseskan anies pilpres,Positive,Positive
195,2023-04-13,1.08e+18,1866,,salah wakil presiden maruf amin dan raja salman dukung sukseskan anies pilpres,Positive,Positive
196,2023-04-13,1.64e+18,195,"Kota Sukabumi, Jawa Barat",toktok,Negative,Negative
197,2023-04-13,1.64e+18,195,"Kota Sukabumi, Jawa Barat",toktok,Negative,Negative
198,2023-04-13,1.64e+18,195,"Kota Sukabumi, Jawa Barat",inismyname toktok,Negative,Negative
199,2023-04-13,1.64e+18,195,"Kota Sukabumi, Jawa Barat",inismyname toktok,Negative,Negative
200,2023-04-13,1.64e+18,195,"Kota Sukabumi, Jawa Barat",inismyname fahnoor toktoktok,Negative,Negative
201,2023-04-13,1.64e+18,195,"Kota Sukabumi, Jawa Barat",loo aja saranin jangan sampai ps pimpin negri ini skrng loo suruh dukung psapes banget idup loo,Negative,Negative
202,2023-04-13,1.34e+18,10566,,yg pertama tama penjarah orang ini jika anies presiden,Positive,Positive
203,2023-04-13,1.52e+18,1489,,sya tak mau terkecewakan yg ke kali hadirkan lah kompetisi yg sehat dan fair insyaa allah pak anies akan menjadi presiden nya di,Positive,Positive
204,2023-04-12,1.46e+18,6707,,pengasuh pp darul ulum rejoso jombang restui anies jadi presiden di kebersamaan dalam keadilan sosial bagi seluruh rakyat indonesia jateng mp relawan,Positive,Positive
205,2023-04-12,1.44e+18,13629,,pengasuh pp darul ulum rejoso jombang restui anies jadi presiden di,Positive,Positive
206,2023-04-12,1.6e+18,84,,kita doakan aja mudahan anies rasyid baswedan jd presiden indonesia amiin,Positive,Positive
207,2023-04-12,1.22e+18,40944,Balaikota DKI & Petamburan,fahnoor yg jelasgua ga mau punya presiden wni keturunan arab yg didukung fpihtipapks dan kadrunista lainnya itu ajasih kalau blom liat si anies kalah pilpres ga akan sembuh gua wakakaakakakak,Negative,Negative
208,2023-04-12,1.3e+18,1433,,di pilpres teriak nuntut presiden berikut harus meneruskan hasil rejim terdahulu namun kelakuan gerombolan nya di dki ngobrakabrik semua pencapaian gubernur anies,Positive,Positive
209,2023-04-12,1.46e+18,13978,,calon presiden yg selalu di hujat dan di fitnah oleh para pembenci anies,Positive,Positive
210,2023-04-12,1.4e+18,712,,sang perubahan anies baswedan mari kita pilih beliau sebagai presiden republik indonesia priode,Positive,Positive
211,2023-04-12,1916893075.0,4805,Dunia,insya allah pak anies presiden republik indonesia,Positive,Positive
212,2023-04-12,1.46e+18,6707,,soal duet aniessandi di pilpres jubir pks sangat mungkin meski demikian pihaknya tetap menyerahkan sepenuhnya keputusan calon wakil presiden cawapres kepada anies mp hero relawan,Positive,Positive
213,2023-04-12,1.49e+18,12834,Lebak provinsi Banten   ,bukalah apa yang tertutup aamiin anies for presiden,Positive,Positive
214,2023-04-12,1623010292.0,20435,,selama anies maju di pemilu maka iblis dr bani cebong spt ade ini akan selalu berusaha sekuat tenaga mengganggu utk menggagalkn pencalonan anies sbg capreskrn iblis akn kepanasan klo org baik jd presiden,Positive,Positive
215,2023-04-12,1.49e+18,12834,Lebak provinsi Banten   ,gasss pooollll terus untuk perubahan anies for presiden,Positive,Positive
216,2023-04-12,1.49e+18,12834,Lebak provinsi Banten   ,buat apa coba gasss pooollll untuk perubahan anies for presiden jgn marah lah itu pilihan ane terserah lu mau siape ke emang gue pikirin,Positive,Positive
217,2023-04-12,1.25e+18,5163,,dukung anies baswedan for presiden ri,Positive,Positive
218,2023-04-12,1.35e+18,720,"DKI Jakarta, Indonesia",fungsi bumn dimata anies dan diselaraskan dengan pikiran bapak ekonomi indonesia bung hatta is the best presiden,Positive,Positive
219,2023-04-12,1.32e+18,3358,,realistis aja bang indonesia gak cuma bola itu bener tp swing voters ganjar beralih itu pasti swing voters itu bukan pendukung loyal soalnya ganjar skrg sisa pendukung loyal aja lu bacot terus buat naikin elektabilitas ganjar sory presiden kalau gak prabowo ya anies,Negative,Negative
220,2023-04-12,1.57e+18,70,,andriana saya dukung pak anies jadi presiden indonesia ke jaya jaya jaya,Positive,Positive
221,2023-04-12,1.61e+18,190,,diwangga didu ri lu buta itu ada tulisan the next presiden kalau masalah belum resmi jd capres semua juga ga ada yg resmi termasuk anies oon,Negative,Negative
222,2023-04-12,1.56e+18,516,,ketika koruptor dieluelukan ciri negeri sudah dikuasai mafia silahkan rakyat menilai,Negative,Negative
223,2023-04-12,1.49e+18,12834,Lebak provinsi Banten   ,bagus itulah patriot bangsa tidak jadi apapun tidak masalah yg penting berbuat baik sesuai dengan kemampuan bagi bansa ini kami butuh keteladanan dan perubahan buat bangsa ini anies for presiden,Positive,Positive
224,2023-04-12,1.34e+18,10566,,luhut nnti jadi jaminan penjarah dll jika anies presiden,Positive,Positive
225,2023-04-12,1.34e+18,10566,,inshaallah anies presiden perjanjian dengan china maupun kontraknya pasti dibatalkan anies seperti ygterjadi di malaysia begitu mahatir terpilih jadi pm mantan pmnya masuk penjarah,Positive,Positive
226,2023-04-12,1.6e+18,1205,,lucu saja anies survey terendah tapi saban hari topik cebong seputaran anies saja jgn anies capres terpopuler utk si miduk jejak digital fitnah  cacianny bsa dipertanggung jawabkan nanti dipengadilan semoga anies jadi presiden,Positive,Positive
227,2023-04-12,1.51e+18,3161,,semoga pak anies presiden,Positive,Positive
228,2023-04-12,1.61e+18,238,,in sya allah tetap pak anies baswedan presiden ri,Positive,Positive
229,2023-04-12,1.43e+18,4477,,samosir rakyat luas semakin paham bahwa orang baik akan banyak ujian dlm menghadapi orang zalim mereka gerah putus asa krn sebentar lagi akan lahir pemimpin yg benar amanah utk mewujudkan perubahan kearah yg lebih baik anies sosok yg ditakdirkan dan diamanatkan menjadi presiden,Positive,Positive
230,2023-04-12,1.49e+18,1383,,buka puasa bersama warga kampung batuah kalimantan selatan sekitar penghuni warga kampung ini menyatakan sikap mendukung mas presiden ri,Positive,Positive
231,2023-04-12,497574374.0,1384,"Tuban, Indonesia",didu ri kalau inimah sedekah pak meski jelas foto terpanpang dan ada tulisan presiden alasannya karena bukan anies pelakunya tapi kalau anies meski jumatan dimasjid maka itu kampanye anda sehat ri,Negative,Negative
232,2023-04-12,1.57e+18,7109,,anies untuk presiden,Positive,Positive
233,2023-04-12,1.48e+18,444,,itu kata anda bukan kata kami yg mayoritas menghendaki pak anies jadi presiden,Positive,Positive
234,2023-04-12,1.48e+18,444,,iya memang kenapa mereka ini ingin membela bangsanya yaitu negara kesatuan republik indonesia agar kedepan lebih bermartabat dan lebih disegani oleh kawan maupun lawan saya meyakini jika pak anies terpilih jadi presiden in syaa allah negara akan tentram damai,Positive,Positive
235,2023-04-12,1.63e+18,55,,buzzer bayaran nya banyak yg timbul saat saat mendekati pemilu anies pejuang bagi para malingprampok koruptor yg mengalami kemiskinan selama hampir th ini para maling akan berjuang untuk anis agar anis terpilih menjadi presiden di yaman tahun,Positive,Positive
236,2023-04-12,1.22e+18,40944,Balaikota DKI & Petamburan,samosir alhamdulillahtadi dapet sembako dari tim suksesnya pak anies semoga pak anies jd presiden yg ke goblok yah batal deh puasanya,Negative,Negative
237,2023-04-12,1.6e+18,1090,,realistis sj yg dihadapi koalisi besar dgn dana berlimpah kekuasaan anies butuh pendamping yg siap mensupport tidak hanya elektabilitas tp jg logistik buat sy siapapun cawapresnya ga masalah yg penting anies menang jd presiden pd pemilu parpol lbh tau strategi yg tepat,Positive,Positive
238,2023-04-12,1.27e+18,15636,,pingin punya presiden yg cerdas visioner dan amanah anies baswedan presiden ri,Positive,Positive
239,2023-04-12,3158832157.0,1657,,sudah mandul serangan densy ke anies baswedan presiden ri,Negative,Negative
240,2023-04-12,1.49e+18,12834,Lebak provinsi Banten   ,gasss pooollll terus untuk perubahan cebong sm buzzerrp biarkan jgn di tanggapi mending gasss pooollll untuk perubahan republik anies for presiden,Positive,Positive
241,2023-04-12,1.49e+18,12834,Lebak provinsi Banten   ,silaturahmi bagus kalau urusan presiden saya dukung arus perubahan anies for presiden,Positive,Positive
242,2023-04-12,1.6e+18,524,,pak amir seandainya pak anies baswedan jadi presiden tolong disampaikan kpd beliau utk menunjuk pak jonan jadi menhub lagi,Positive,Positive
243,2023-04-12,1.49e+18,12834,Lebak provinsi Banten   ,gasss pooollll terus untuk perubahan republik anies for presiden,Positive,Positive
244,2023-04-12,1.09e+18,1853,HARJAMUKTI Depok , gantian anies presiden,Positive,Positive
245,2023-04-12,1.47e+18,93,,ramaikan halal bihalal warga pada tgl mei,Negative,Negative
246,2023-04-12,8.16e+17,632,"DKI Jakarta, Indonesia",alaidid sulit lah wong dari sekarang saja semua fihak sudah kesulitan mencari celah salahnya anies di mana hanya kecurangan yang bisa mengalahkan aniesin syaa allah dengan izinnya anies presiden,Positive,Positive
247,2023-04-12,1.62e+18,12050,,chairul ansari memaparkan empat hal yang menyebabkan prabowo subianto unggul dari ganjar pranowo dan anies baswedan dalam survei bursa calon presiden pemilu prabowo subianto,Negative,Negative
248,2023-04-12,1.62e+18,13591,San Andreas,peneliti senior indonesia survey center isc chairul ansari mengungkapkan empat alasan prabowo subianto lebih unggul dari ganjar pranowo dan anies baswedan dalam survei bursa calon presiden untuk pemilu mendatang prabowo subianto,Negative,Negative
249,2023-04-12,3306055003.0,13730,San Andreas,peneliti senior indonesia survey center isc chairul ansari mengungkapkan empat alasan prabowo subianto lebih unggul dari ganjar pranowo dan anies baswedan dalam survei bursa calon presiden untuk pemilu mendatang prabowo subianto,Negative,Negative
250,2023-04-12,1.61e+18,15565,,unggul dari ganjar pranowo dan anies baswedan dalam survei bursa calon presiden untuk pemilu,Negative,Negative
251,2023-04-12,1.05e+18,104841,Indonesia,pingin tau dongsiapa saja yang ingin pak anies baswedan menjadi presiden ri,Positive,Positive
252,2023-04-12,55507370.0,381004,Pulo Gadung,sosok mahfud md digadanggadang cocok untuk menjadi calon wakil presiden pasangan anies baswedan ataupun ganjar pranowo dalam kancah pilpres simak berita selengkapnya di politik,Positive,Positive
253,2023-04-12,1.64e+18,32,,saewad in syaa allah pak anies baswedan presiden aamiin,Positive,Positive
254,2023-04-12,284771200.0,69,,anies baswedan,Positive,Positive
255,2023-04-12,2989509481.0,149,,anies baswedan,Positive,Positive
256,2023-04-12,2829775256.0,72,jeddah ksa,anies baswedan,Positive,Positive
257,2023-04-12,2214699186.0,73,,anies baswedan,Positive,Positive
258,2023-04-12,298356051.0,118,,anies baswedan,Positive,Positive
259,2023-04-12,1.64e+18,70,,anies baswedan,Positive,Positive
260,2023-04-12,1.64e+18,70,,anies baswedan,Positive,Positive
261,2023-04-12,1.64e+18,70,,anies baswedan,Positive,Positive
262,2023-04-12,1.64e+18,70,,anies baswedan,Positive,Positive
263,2023-04-12,1.64e+18,76,"DKI Jakarta, Indonesia",anies baswedan,Positive,Positive
264,2023-04-12,1.61e+18,14744,,peneliti senior isc chairul ansari memaparkan ada empat alasan prabowo subianto unggul dari ganjar pranowo dan anies baswedan dalam survei bursa calon presiden untuk pemilu,Negative,Negative
265,2023-04-12,9.03e+17,376796,"Jakarta Capital Region, Indone",sejumlah kelompok masyarakat mendorong bakal calon presiden bacapres anies baswedan menggandeng bakal calon wakil presiden bacawapres dari kalangan perempuan pasalnya jumlah pemilih perempuan cukup besar dalam pilpres,Positive,Positive
266,2023-04-12,1.6e+18,748,,partai nasdem telah mengantongi lima nama bakal calon wakil presiden sebagai pendamping anies baswedan yang telah resmi diusung sebagai calon presiden pada pilpres mendatang,Positive,Positive
267,2023-04-12,7.42e+17,14991,"DKI Jakarta, Indonesia",palembang hasil survei calon presiden prabowo subianto berhasil unggul atas anies baswedan dan ganjar pranowo di kabupaten musi banyuasin muba dan ogan ilir oi,Negative,Negative
268,2023-04-12,1.62e+18,13452,,daripada ganjar pranowo dan anies baswedan dalam survei mengenai kandidat calon presiden untuk pemilu di indonesia prabowo subianto,Negative,Negative
269,2023-04-12,1.62e+18,13452,,survei terbaru mengenai bursa calon presiden untuk pemilu yang dilakukan indonesia survey center isc menemukan bahwa prabowo subianto unggul dari ganjar pranowo dan anies baswedan prabowo subianto,Negative,Negative
270,2023-04-12,7.42e+17,14991,"DKI Jakarta, Indonesia",survei terbaru mengenai bursa calon presiden untuk pemilu yang dilakukan indonesia survey center isc menemukan bahwa prabowo subianto unggul dari ganjar pranowo dan anies baswedan,Negative,Negative
271,2023-04-12,1.62e+18,12136,,chairul ansari memaparkan empat hal yang menyebabkan prabowo subianto unggul dari ganjar pranowo dan anies baswedan dalam survei bursa calon presiden pemilu prabowo subianto,Negative,Negative
